Gone to Earth,"and clear of colour. The sky also was like a pink tulip veined and streaked with purple and saffron. In its depth, like the honey in the",flowers,", it held the low, golden sun. Evening stood tiptoe upon the windy hill-top.

Hazel had eaten quite a quantity of honey, and had made an",264504,264511,Flora
Gone to Earth,"cottage, deeply embowering it, and lavender made a grey mist beside the red quarries of the path. Then Hazel sat like a queen in a regalia of",flowers,", eating the piece of bread and honey that made her dinner, and covering her face with lily pollen.

Now, there were no flowers in the garden",15304,15311,Flora
Gone to Earth,"called throaty, and given a level spoonful of that nauseous compound known as common sense.

Chapter 10

The garden at the Callow was full of old, sad-coloured",flowers,"that had lost all names but the country ones. Chief among them, by reason of its hardihood, was a small plant called virgin's pride. Its ephemeral",115390,115397,Flora
Gone to Earth,"lonesome, riding in a troop of shadows, and sobbing, ""Lost -- lost! Oh, my green garden!"" And they say the brake",flowers,"on the eve of that night, and no bird sings and no star falls.'

'What a pack of nonsense!' murmured Mrs. Marston drowsily",106591,106598,Flora
Gone to Earth,", but went like a half-fledged bird, hopping tentatively through the undergrowth. The bright springing mercury that carpeted the open spaces had only just hung out its pale",flowers,", and honeysuckle leaves were still tongues of green fire. Between the larch boles and under the thickets of honeysuckle and blackberry came a tawny silent form, wearing",1002,1009,Flora
Gone to Earth,"own. The fragrance of spring flowers filled the place with wistful sadness. There are no scents so tearful, so grievous, as the scents of valley-lilies and",narcissi,"clustered ghostly by the dark garden hedge, and white lilac, freighted with old dreams, and pansies, faintly reminiscent of mysterious lost ecstasy.

Edward felt these",214970,214978,Flora
Gone to Earth,"a surprised, admiring glance at Edward, and the service began. It was short and simple, but it gathered an extraordinary pathos as it progressed.

The",narcissi,"on the window-sills eyed Hazel in a white silence, and their dewy golden eyes seemed akin to Foxy's and her own. The fragrance of spring flowers filled the",214697,214705,Flora
Gone to Earth,"herself. She had made so many shawls, and she so felt the cold, that she wore them in layers -- pink, grey, white,",heather,"mixture, and a purple cross-over.

When Martha and the friend who had come to help quarrelled shrilly, she murmured, 'Poor things! putting themselves in",80860,80867,Flora
Gone to Earth,"and adamantine.

She was suddenly panic-stricken; she ran away from the tombs calling
Edward's name.
And Edward came on the instant. His hands were full of",cabbage,"which he had been taking to the rabbit.

'What is it, little one?'

'These here!'

'The graves?'

'Ah",211059,211066,Flora
Gone to Earth,"She wiped her tears away with her sleeve.

'It inna my fault. I'm allus hurting things. I canna set foot in the garden nor cook a",cabbage,but I kill a lot of little pretty flies and things. And when we take honey there's allus bees hurted. I'm bound to go agen you or Ed'ard,189066,189073,Flora
Gone to Earth,"a hypnotic quiet about the place, with no sound of Martha's scrubbing, no smell of cooking. There was always cold meat on Lord's Day, with pickled",cabbage,", that concomitant of mysterious Sabbath blessedness. A subdued excitement prevailed about service-time, and sank again afterwards like a wind in the tree-tops.

Hazel felt very proud",239084,239091,Flora
Gone to Earth,"peaceful, golden day wore on to green evening. It was a day that Hazel always remembered.

When the shadows grew long and dew fell, and the",daisies,"on the graves filled the house with their faint, innocent fragrance, and closed their pink-lined petals for the night, Hazel felt very miserable. This very night",289911,289918,Flora
Gone to Earth,", 'and be my little sister.' Then, to make matters clearer, he added: 'and you shall have a room papered with buttercups and",daisies,"for your very own.'

'Eh! how grand!'

'You'll like that?' His voice was wistful in its eagerness for a denial.",121304,121311,Flora
Gone to Earth,"nothing that stirs passion as spirituality does. She had on a print frock of a neat design reminiscent of old-fashioned china, and she had pinned a posy of",daisies,"on her shoulder.

For one second, as she held up her cheek to be kissed, standing on the threshold of her moonlit room, Edward hesitated.",291509,291516,Flora
Gone to Earth,"the batch.'

And, looking round the room at all the signs of his love, she would suddenly find unbearable the innocent stare of the buttercups and",daisies,"on the walls, and would bury her face, flushed red with fluttering possibilities of unearthly rapture. Then she would sleep and dream that once more Edward stood",430949,430956,Flora
Gone to Earth,"said a word afore,' breathed Hazel. 'Eh! but he likes the
Mountain!'
In the little warm garden with Hazel, among the thick",daisies,", with the mirth of the once desolate ringing in his ears, Edward knew perfect happiness.

He stood looking at Hazel, his eyes dark with love.",225258,225265,Flora
Gone to Earth,"they were. As he did so, a line that had lately appeared on his forehead became very apparent.

In her room upstairs, papered with buttercups and",daisies,"by Edward himself, and scented by a bunch of roses he had given her, Hazel thought about Hunter's Spinney. Edward would not like her to go,",273578,273585,Flora
Gone to Earth,"down whatever you do, and a young fellow -- ' She stopped. She could not even tell a bird about Reddin. She danced among the shut",daisies,", wild as a fairy, and when the sun rose her shadow mocked her with delicate foolery. In her hand, and in that of the shadow,",255303,255310,Flora
Gone to Earth,"Hazel, who already felt an aura of protection about him. 'It'll be so safe -- like when I was little, and was used to pick",daisies,"round grandad.'

Edward knew more definitely than before the relation in which he wished to stand towards Hazel. It was not that of grandad.

Any reply",94551,94558,Flora
Gone to Earth,"It seemed to him that every man in the county must want to marry her.

'What would you say to May, Hazel, early May --",lilac-time,"?'

'I'd like it right well.'

'And suppose we fix it the day after the spring flower-show at
Evenwood, and go to it together",125803,125813,Flora
Gone to Earth,complaints and whisperings. The faces of the roses round the window were woe-begone in the lamplight. The rustle of the leaves had an expostulatory sound. The wan,poplars,down the meadow looked accusing. It was almost as if the freemasonry of the green world was up in arms for Hazel. She had its blood in her,325616,325623,Flora
Gone to Earth,"because he was quite indifferent to Reddin's welfare and Reddin to his.

But to Undern itself he was not indifferent. Ties deep as the tangled roots of the",bindweed,", strong as the great hawsers of the beeches that reached below the mud of Undern Pool, held him to it, the bondslave of a beauty he could",37523,37531,Flora
Gone to Earth,"of joy, dashing up and down the smooth white sides of the quarry, multiplied by their blue shadows. They would nestle in crevices, like bits of",thistledown,"caught in a grass-tuft, and would there sun themselves and chirrup. So many hundreds were there, and their shadows so multiplied them, that they seemed less",436607,436618,Flora
Gone to Earth,"elders set with white patens. Cherries fell in the orchard with the same rich monotony, the same fatality, as drops of blood. They lay under the",fungus,"-riven trees till the hens ate them, pecking gingerly and enjoyably at their lustrous beauty as the world does at a poet's heart. In the kitchen-garden also the hens",31734,31740,Flora
Gone to Earth,"of these exhalations of the soil. Nor did he see that Hazel was enchained by earth, prisoner to it only a little less than the beech and the",hyacinth,"-- bond-serf of the sod.

When Edward and Hazel burst into the parlour, like sunshine into an old garden, they were met by a powerful smell",102112,102120,Flora
Gone to Earth,", as a great ideal. With lingering majesty they marched across the sky, first over the parsonage, then over Reddin, laying upon each in turn a",hyacinth,"shadow.

Reddin watched the house indifferently, while Martha went to and fro cleaning the chapel after the wedding.

Then Mrs. Marston came to the front door",223539,223547,Flora
Gone to Earth,"manuscript-book of spells and charms and other gipsy lore -- to her daughter.

Her one request was that she might be buried in the Callow under the yellow",larch,"needles, and not in a churchyard. Abel Woodus did as she asked, and was regarded askance by most of the community for not burying her in Chrissen-ground",3177,3182,Flora
Gone to Earth,"go.' She would not have believed that her third sign was no faery flower, but only a petal of blue milk-wort -- little sister of the",bracken,"-- loosened by her own nervous hands the night before.

Chapter 25

On Sunday evening, as usual, the little bell began to sound plaintively in the",296922,296929,Flora
Gone to Earth,"'I'm off.'

She ran downhill into the wood.

Reddin hitched the reins to a tree and followed. He caught her and flung her into the",bracken,", and suddenly it seemed to her that the whole world, the woods, herself, were all Reddin. He was her sky, her cloak. The",305167,305174,Flora
Gone to Earth,didn't I? Good God! To think I suffered and renounced for this!' He laughed. 'And all so simple! Just throw you in the,bracken,".'

She shuddered at the knife-edge in his voice, and also at the new realization that broke on her that Edward had it in him to be like",421750,421757,Flora
Gone to Earth,"had passed.

Hazel stood in the window reading the charm.

'On Midsummer Eve, when it wants a little of midnight, spread your smock where the",bracken,"grows. For this is the night of the flowering of the brake, that beareth a blue flower on the stroke of midnight. But it is withered afore",291879,291886,Flora
Gone to Earth,"I thought you were pure as an angel.'

'I couldna help it, Ed'ard; the signs said go, and then he threw me in the",bracken,".'

Something broke in Edward's mind. The control of a life-time went from him.

'Why didn't I?' he cried. 'Why didn't I",421508,421515,Flora
Gone to Earth,"slowly like the dark blood of creatures beautiful, defeated, dying. She began to climb, holding to the grey, shining boles of mountain ash-trees. The",bracken,", waist-high at first, was like small hoops at the top of the wood, where the tiny golden tormentil made a carpet and the yellow pimpernel was closing",299250,299257,Flora
Gone to Earth,"the elf-locks, and now began thrumming inside the tent.

Young men and women converged upon it at the sound of the music, as flies flock to the",osier blossom,". They went in, as the blessed to Paradise. The canvas began to sway and billow in the wind of the dancing. Hazel felt that life was",181283,181296,Flora
Gone to Earth,"ways were graceful and covert as a wild creature's.

She stood in the lane above the cottage, which nestled below with its roof on a level with the",hedge-roots,", and watched the sun dip. The red light from the west stained her torn old dress, her thin face, her eyes, till she seemed to",5648,5659,Flora
Gone to Earth,". The wind had always been her playmate. The wide plain that lay before the Undern windows was shrouded in rain -- not falling, but driving.",Willows,", comely in the evening with the pale gold of autumn, had been stripped in a moment like prisoners of a savage conqueror for sacrifice. The air was",414134,414141,Flora
Gone to Earth,"tearful, so grievous, as the scents of valley-lilies and narcissi clustered ghostly by the dark garden hedge, and white lilac, freighted with old dreams, and",pansies,", faintly reminiscent of mysterious lost ecstasy.

Edward felt these things and was oppressed. A great pity for Hazel and her following of forlorn creatures surged over him",215071,215078,Flora
Gone to Earth,"a debt of gratitude for his tolerance of her ways. Ruminative and critical, he went to and fro in the darkly lovely domain, with pig buckets or",ash,"buckets or barrows full of manure. The lines of his face were always etched in dirt, and he always had a bit of rag tied round some cut",36951,36954,Flora
Gone to Earth,"his shoulder, the gilding looking tawdry in the open day. Twice during the walk, once in a round clearing fringed with birches, and once in a",pine-glade,", he stopped, put the harp down and played, sitting on a felled tree. Hazel, quite intoxicated with excitement, danced between the slender boles till",73313,73323,Flora
Gone to Earth,"to read the Gospel of St. John (his favourite), but the words left no trace on his mind. Hazel was there, and like a",scarlet-berried rowan,on the sky she held the gaze by the perfection of the picture she made. The bent of Edward's mind and upbringing was set against the rush of his,111014,111035,Flora
Gone to Earth,"22

Hazel was picking wimberry-flowers from their stalks. She sucked out the drop of honey from each flower like a bee. The blossoms were like small, rose-coloured",tulips,"upside down, very magical and clear of colour. The sky also was like a pink tulip veined and streaked with purple and saffron. In its depth,",264334,264340,Flora
Gone to Earth,"with disappointment. For it is the calm natures, wrapt in timeless quiet, taking what comes and asking nothing, that really enjoy. Hazel ate the fairy",tulips,"as a pixie might, sharp-toothed, often consuming them whole. So she partook of her sacrament in both kinds, and she partook of it alone, taking",265112,265118,Flora
Gone to Earth,"Then he heard his mother calling, and got up, closing the door as one surrenders a dream. He still held in one hand the bunch of rosy",tulips,"he had bought for Hazel at the show. They hung their heads.

'Oh, my dear boy,' said Mrs. Marston, 'I've called",199875,199881,Flora
Gone to Earth,"the bees.

Abel rose very early, for he considered it the proper thing to make a wreath for Hazel, being an artist in such matters. The",lilies-of-the-valley,"-were almost out; he had put some in warm water overnight, and now he sat beneath the horse-chestnut and worked at the wreath. The shadows of the leaves",202589,202609,Flora
Gone to Earth,"golden day-lilies drooped like the daughters of pleasure; the very principle of life seemed to slumber. It was then, when the scent of elder blossom, decaying",fruit,", mud and hot yew brooded there, that the place attained one of its most individual moods -- narcotic, aphrodisiac.

In winter the yews and firs",32375,32380,Flora
Gone to Earth,. Marston 'too flighty' for chapel. She leant out of her window and looked away up the purple hill. Then she gathered a bunch of the,tea-roses,"that encircled it. They were deep cream flushed with rose. She pinned them into her breast, and they matched her flushed face. She was becoming almost",297665,297674,Flora
Gone to Earth,"and tall green canisters stood on shelves in company with glass jars, neatly labelled, and barrels of home-made wine; where hams hung from the ceiling, and",herbs,in bunches and on trays sent out a pungent sweetness. In there the magic was now heightened by the presence -- dignified even in deshabille -- of,161185,161190,Flora
Gone to Earth,a robin. She had never seen such garments; she hardly knew how to put some of them on. She brushed her hair till it shone like a,tiger-lily,", and piled it on her small head in great plaits. When her white muslin frock was on, she drew a long breath, seeing herself in bits",204402,204412,Flora
Gone to Earth,"lady?' ('The lady! That's me!' she thought.)

'No, sir, I anna. Nor yet I anna got no",myrrh,", aloes, nor cassher. There's nought in my kitchen but a wold useless cat and an o'erdruv man of six-and-sixty, a pot of victuals not yet simmering",42091,42096,Flora
Gone to Earth,". Then Hazel sat like a queen in a regalia of flowers, eating the piece of bread and honey that made her dinner, and covering her face with",lily pollen,".

Now, there were no flowers in the garden; only the yew-tree by the gate that hung her waxen blossom along the undersides of the branches. Hazel",15398,15409,Flora
Gone to Earth,". Edward's voice had taken a tone of relief which meant the end of a prayer.

Mrs. Marston glanced up at him, and decided to put some",aniseed,"in his tea. 'High thinking's as bad as an embolus,' she thought. But Edward was not thinking. He was doing a much more strenuous",243096,243103,Flora
Gone to Earth,were coming up for night. They raced with him. From one great round rift the light poured on Hazel as it does from a burning-glass held over a,leaf,". It burned steadily on her, and then was moved, as if by an invisible hand. Reddin came on, and the thunder of his horse's hoofs",266418,266422,Flora
Gone to Earth,"among the virgin's pride.

The music, wild, crude and melancholy, floated on the soft air to Edward as he approached. The sun slipped lower;",leaf,"shadows began to tremble on Hazel's pinafore, which, with its faded blue and its many stains, was transmuted in the vivid light, and looked like the",117026,117030,Flora
Gone to Earth,Reddins had died and been born; gazing upon this face that had known dreams (however childish) of their eternal magic; grieving as the tree for the,leaf,"that has fallen. They grieved, but they did not forgive. For the spirits of beauty and magic are (as the bondsman of colour knows and the",326539,326543,Flora
Gone to Earth,danced. Their faint motions made the garden stiller; their smallness made it oppressive; their momentary life made it infinitely old. Then Undern Pool was full of,leaf,"shadows like multitudinous lolling tongues, and the smell of the mud tainted the air -- half sickly, half sweet. The clipped bushes and the twisted chimneys",31265,31269,Flora
Gone to Earth,"of sweets; the tyranny of youth stirring in the womb; the crazy terror of small slaughtered beasts; the upward push of folded grass, and how the",leaf,feels in all its veins the cold rain; the ceremonial that passes yearly in the emerald temples of bud and calyx -- we have walked those temples;,88104,88108,Flora
Gone to Earth,turned homewards with a sigh of relief. But as he went through the fields he remembered how Hazel had looked last night; how she had danced like a,leaf,"; how slender and young she was. He was a man everlastingly maddened by slightness and weakness. As a boy, when his father and mother still kept",219521,219525,Flora
Gone to Earth,and had now been plunged so deeply into human life that she was lost to it. It was as if every incarnation of perfection that she had seen in,leaf,"and flower (and she had seen much, though remaining without expression of it), every moment of deep comradeship with earthy, dewy things, every illumined",325973,325977,Flora
Gone to Earth,. It was symbolic of Hazel's whole life that she came in this way both to Undern and the Mountain -- as bare of woman's regalia as a winter,leaf,"is of substance.

Hazel was speaking when he entered. He stood still, astonished and suspicious.

'Who are you talking to?' he asked.",324866,324870,Flora
Gone to Earth,"her, she was gone.

She was gone with Foxy into everlasting silence. She would suck no more honey from the rosy flowers, nor dance like a",leaf,"in the wind. Abel would sit, these next nights, making a small coffin that would leave him plenty of beehive wood.

* * * * *",461721,461725,Flora
Gone to Earth,"of the Mountain, nor the tarnished grandeur of Undern, were her life. She had so deep a kinship with the trees, so intuitive a sympathy with",leaf,"and flower, that it seemed as if the blood in her veins was not slow-moving human blood, but volatile sap. She was of a race that will",256253,256257,Flora
Gone to Earth,as sweet and fresh as its blossom. The spiritualization of sex would be needed before such things would occur to her. At present she was sexless as a,leaf,". They sat by the fire till it went out; then they went to bed, not troubling to say good-night.

In the middle of the night Foxy",10022,10026,Flora
Gone to Earth,and took out the green dress. He watched her with an air of proud proprietorship as she put it on. She went down the shallow stairs like a,leaf,"loosened from the tree.

Vessons, a beer-bottle in either hand, was so aghast at the pale apparition that he nearly dropped them.

'I thought it",315412,315416,Flora
Gone to Earth,"as yet, and not its triumph -- only the sharp calyx-point, the pricking tip of the bud, like spears, and not the paten of the",leaf,", the chalice of the flower.

For as yet spring had no flight, no song, but went like a half-fledged bird, hopping tentatively through the undergrowth",753,757,Flora
Gone to Earth,". I shall go before the dancing.'

'You won't get our 'Azel to go along of you, then. Dance her will, like a",leaf,"in the fall.'

'You'd rather come home with me on your wedding-eve, Hazel, wouldn't you?'

Abel, seeing Hazel's dismayed face, laughed",166304,166308,Flora
Gone to Earth,spirit of life with a face fierce or lovely. Coiled in the twist of long honeysuckle ropes that fell from the dead yews; curled in a last year's,leaf,"; embattled in a mailed fir-cone, or resting starrily in the green moss, it seemed that God slumbered. At any moment He might wake, to bless",226937,226941,Flora
Gone to Earth,"through narrow ways, lit on either side by the breath-taking freshness of new hawthorn leaves. Primroses, wet and tall, crisply pink of stalk and huge of",leaf,", eyed them, as Madonnas might, from niches in the isles of grass and weed.

Carts had to back into gates to let them go by,",147778,147782,Flora
Gone to Earth,may as well tell you now that I mean to marry you. The parson must divorce you. Then we'll be married. And I'll turn over a new,leaf,".'

'I'll ne'er marry you!' said Hazel, 'not till Doom breaks. I dunna like you. I like Ed'ard. And if I",401790,401794,Flora
Gone to Earth,"came some day -- soon -- to your home, would you sing to me?' he asked.

'I couldna. I'm promised for the",bark,"-stripping.'

'What's that?'

Hazel looked at him pityingly.

'Dunna you know what that is?'

'I'm afraid not.'

'It's",91512,91516,Flora
Gone to Earth,"'What's that?'

Hazel looked at him pityingly.

'Dunna you know what that is?'

'I'm afraid not.'

'It's fetching the",bark,"off'n the failed trees ready for lugging.'

'Where are the felled trees?'

'Hunter's Spinney.'

'That's close here.'

'Ah",91658,91662,Flora
Gone to Earth,", broken but not yet faded, made a purple carpet, solemn as a pall. Woodruff shone whitely by the path and besieged her with scent. Early",wild-roses,"stood here and there, weighed down with their own beauty, set with rare carmine and tints of shells and snow, too frail to face the thunderstorm that",298718,298728,Flora
Gone to Earth,heart's content. Ancient hedges hung above the field and spoke to her in fragrant voices. The glory of the may was just giving place to the shell-tint of,wild-roses,". She reached up for some, and her hair fell down; she wisely put the remaining pins in the bag for the return journey. She was intensely",255857,255867,Flora
Gone to Earth,"exhibits were. They took a long while over the judging, presumably because they tasted everything, even to the turnips (Mrs. James was partial to early",turnips,"). Edward and Hazel passed a window and looked in.

'Look at 'em longing after the old lady's jam!' said Hazel. 'It's",167054,167061,Flora
Gone to Earth,"gown. She remembered Edward's look, and wept again.

'What is it now?' he asked.

'I was i' this place afore the",bluebells,"died, along with -- Ed'ard.'

'Why d'you say the man's name like that? It's no better than other names.'

She had no",309473,309482,Flora
Gone to Earth,"a pine-glade, he stopped, put the harp down and played, sitting on a felled tree. Hazel, quite intoxicated with excitement, danced between the slender",boles,"till her hair fell down and the long plait swung against her shoulder.

'If folks came by, maybe they'd think I was a fairy!' she",73462,73467,Flora
Gone to Earth,"bright springing mercury that carpeted the open spaces had only just hung out its pale flowers, and honeysuckle leaves were still tongues of green fire. Between the larch",boles,"and under the thickets of honeysuckle and blackberry came a tawny silent form, wearing with the calm dignity of woodland creatures a beauty of eye and limb, a",1086,1091,Flora
Gone to Earth,long way off. And my mam said the trees get free that night -- or else folk of the trees -- creeping and struggling out of the,boles,like a chicken from an egg -- getting free like lads out of school; and they go after the jeath-pack like birds after a cuckoo. And last,106291,106296,Flora
Gone to Earth,"and larches that topped a round hill. A purple mist hinted of buds in the tree-tops, and a fainter purple haunted the vistas between the silver and brown",boles,".

Only the crudeness of youth was here as yet, and not its triumph -- only the sharp calyx-point, the pricking tip of the bud, like",580,585,Flora
Gone to Earth,"Reddin.

She met no one as she ran down the batch, for the chapel-goers were all inside. The hedges were full of white 'archangel' and",purple vetch,". When she came to the beginning of Hunter's Spinney she felt frightened; the woods were so far-reaching, so deep with shadow; the trees made so sad",298338,298350,Flora
Gone to Earth,"thunderstorm that even now advanced with unhurrying pomp far away beyond the horizon. She hurried along, leaving the beaten track, creeping under the broad skirts of the",beeches,"and over the white prostrate larch-boles where the resin ran slowly like the dark blood of creatures beautiful, defeated, dying. She began to climb, holding to",299031,299038,Flora
Gone to Earth,"of pale colour, so delicate and lucent that Beauty seemed a fugitive presence from some other world trapped and panting to be free. The small patens of the",beeches,"shone like green glass, and the pale spired chestnuts were candelabras on either side of the steep path. In the bright breathless glades of larches the willow-wrens sang",96802,96809,Flora
Gone to Earth,"Reddin to his.

But to Undern itself he was not indifferent. Ties deep as the tangled roots of the bindweed, strong as the great hawsers of the",beeches,"that reached below the mud of Undern Pool, held him to it, the bondslave of a beauty he could not understand, a terror he could not express",37568,37575,Flora
Gone to Earth,"its most individual moods -- narcotic, aphrodisiac.

In winter the yews and firs were like waving funeral plumes and mantled, headless goddesses; then the giant",beeches,"would lash themselves to frenzy, and, stooping, would scourge the ice on Undern Pool and the cracked walls of the house, like beings drunken with the",32607,32614,Flora
Gone to Earth,"make the leaves limp and crack the flower-beds. But it was cool in the shadow of the mountain-ash that grew near the currants, and a breeze laden with",wild thyme,"and moss fragrance played about the garden like an invisible child.

At eleven Martha appeared with cake and milk, and Edward returned from old Solomon's bedside. Then",288493,288503,Flora
Gone to Earth,"exhibits were set out with stern simplicity, looking brave and beautiful with their earthly glamour. There were rolls of golden butter, nut-brown eggs, snowy bouquets of",broccoli,", daffodils with the sun striking through their aery petals, masses of dark wallflower where a stray bee revelled. There was Abel's honey, with a large placard",168757,168765,Flora
Gone to Earth,"! Alost!"" in the Undern Coppy.'

Chapter 26

Undern was in its June mood. Pinks frothed over the edges of the borders, and white",bush-roses,"flung their arms high over the porch. All was heavily fragrant, close, muffling the senses. The trees brooded; the house brooded; the hill hung",311033,311043,Flora
Gone to Earth,"Does 'e, now?' said Vessons, interested at last. Then he bethought him of the credit of Undern. 'But you anna got a",mulberry-tree,",' he said triumphantly. 'Now then! I 'ave!'

He creaked downstairs.

In a few moments Hazel also went down, and drank",55547,55560,Flora
Gone to Earth,"a sanguinary aspect, staring into the delicate skyey dramas like blind, bloodshot eyes. Secretly, under the heavy rhododendron leaves and in the furtive sunlight beneath the",yew-trees,", gnats danced. Their faint motions made the garden stiller; their smallness made it oppressive; their momentary life made it infinitely old. Then Undern Pool was",31085,31094,Flora
Gone to Earth,", frailer and brighter than the rose of the briar, and melted beneath them into lagoons greener and paler than the veins of a young beech-leaf. The fairy",hedges,"were so high, so flushed with beauty, the green airy waters ran so far back into mystery, that it seemed as if at any moment God might",257735,257741,Flora
Gone to Earth,"in Alderslea, except one faint dormer where an old woman was dying. They began to climb the lane that led up to the Mountain. Cattle looked over",hedges,", breathing hard with curiosity. In an upland field a flock of horned sheep were racing to and fro through a gap in the hedge, coughing and stamping",369140,369146,Flora
Gone to Earth,"any spare moment, and after dinner (which he brought in in complete silence, and which was exceedingly unpalatable), he lurked behind trees and crept along",hedges,", shooting birds. Even Reddin felt awed and could not gather courage to expostulate with him. In and out of the stealthy afternoon shadows, black and solemn",332091,332097,Flora
Gone to Earth,heavy farm-horses looked round at her over their polished flanks and a sad-eyed foal rose to greet her. There she found button mushrooms to her heart's content. Ancient,hedges,hung above the field and spoke to her in fragrant voices. The glory of the may was just giving place to the shell-tint of wild-roses. She reached up,255728,255734,Flora
Gone to Earth,"On Midsummer Eve, when it wants a little of midnight, spread your smock where the bracken grows. For this is the night of the flowering of the",brake,", that beareth a blue flower on the stroke of midnight. But it is withered afore morning. Come you again about the time of the first bird-call.",291940,291945,Flora
Gone to Earth,"bowed, and motionless, stood Reddin. He saw Hazel, watched her withdraw, and knew that she had seen him. When the window suddenly shone like",daffodils,", he recoiled as if at a lash, and, turning, went heavily down the batch. He turned into the woods, and made his way back",218367,218376,Flora
Gone to Earth,"better.'

He turned away sharply as Edward came up. He knew him for the minister he had met near the Callow. Edward was tying up some",daffodils,"for Hazel, and did not see Reddin.

Scarlet braces, a fatalist no more, came trotting up.

'What went wrong?' he asked with",174356,174365,Flora
Gone to Earth,"set out with stern simplicity, looking brave and beautiful with their earthly glamour. There were rolls of golden butter, nut-brown eggs, snowy bouquets of broccoli,",daffodils,"with the sun striking through their aery petals, masses of dark wallflower where a stray bee revelled. There was Abel's honey, with a large placard drawn by",168767,168776,Flora
Gone to Earth,"for Hazel, being an artist in such matters. The lilies-of-the-valley-were almost out; he had put some in warm water overnight, and now he sat beneath the",horse-chestnut,"and worked at the wreath. The shadows of the leaves rippled over him like water, and often he looked up at the white spires of bloom with a",202695,202709,Flora
Gone to Earth,"warm and damp. Once the moon came out, and she saw a long pool startle the woods with its brightness, like lightning on steel. The yellow",irises,"that stood about its marges held a pale radiance, and were like butterflies enchanted into immobility. Huge toadstools, vividly tawny as leopards, clumps of ladyfern not",285457,285463,Flora
Gone to Earth,"Mountain, nor the tarnished grandeur of Undern, were her life. She had so deep a kinship with the trees, so intuitive a sympathy with leaf and",flower,", that it seemed as if the blood in her veins was not slow-moving human blood, but volatile sap. She was of a race that will come in",256262,256268,Flora
Gone to Earth,"out her young. Now that the dew was gone, and cobwebs no longer canopied the field with silver, it was blue with germander speedwell -- each",flower,"painted with deepening colour, eyed with startling white, and carrying on slender stamens the round white pollen-balls -- worlds of silent, lovely activity. Every flower-spike",259174,259180,Flora
Gone to Earth,"triumph -- only the sharp calyx-point, the pricking tip of the bud, like spears, and not the paten of the leaf, the chalice of the",flower,".

For as yet spring had no flight, no song, but went like a half-fledged bird, hopping tentatively through the undergrowth. The bright springing mercury that",778,784,Flora
Gone to Earth,":

'The signs say go. I mun go. Foxy wants me to go.' She would not have believed that her third sign was no faery",flower,", but only a petal of blue milk-wort -- little sister of the bracken -- loosened by her own nervous hands the night before.

Chapter 25

On",296855,296861,Flora
Gone to Earth,"a jester in a grieving world, crowned with madness.

Suddenly a shout rang across the hill and silenced her and the woodlarks. She saw against the full-blown",flower,"of the west -- black on scarlet -- Reddin on his tall black horse, galloping towards her. Clouds were coming up for night. They raced",266171,266177,Flora
Gone to Earth,"ford, a blackcap began to sing. The trills and gushes of perfect melody, the golden repetitions, the heart-lifting ascents and wistful falls drooping softly as a",flower,", seemed wonderful to her as an angel's song. She and the bird, sheltered under the grey-silver feathers of the trees, lived their great moments of creation",261189,261195,Flora
Gone to Earth,"should be the first? It was just how things happened. And then his flower would be gone, and the other man would never know it was a",flower,". He worked himself into such a fever that he could not rest, but got up and went out into the lively air, and saw the sun come",111605,111611,Flora
Gone to Earth,"she whispered, looking up gravely. 'I'm thinking there be somebody somewhere out t'other side of that there blue, and looking through like us through this here",flower,". And if so be he likes he can tear it right open, and get at us.'

Reddin looked round almost apprehensively. Then, as the",270071,270077,Flora
Gone to Earth,"had never been that before in any of his amours.

He was angry and enthralled with Hazel, and the two emotions together were intoxicating.

Hazel was a",flower,"in a gale when she danced, a slim poplar tremulous and swaying in the dawn, a young beech assenting to the wind's will.

Abel watched her with",184566,184572,Flora
Gone to Earth,"as innocent as her little fox, and as free from artifice. That was its name, so she told it to him.

'A very pretty little",flower,", and a very sweet name,' he said, 'And now, where's your father?'

'Guzzling his supper.'

Edward frowned. Then",122032,122038,Flora
Gone to Earth,"wants a little of midnight, spread your smock where the bracken grows. For this is the night of the flowering of the brake, that beareth a blue",flower,on the stroke of midnight. But it is withered afore morning. Come you again about the time of the first bird-call. If aught is in the smock,291967,291973,Flora
Gone to Earth,now been plunged so deeply into human life that she was lost to it. It was as if every incarnation of perfection that she had seen in leaf and,flower,"(and she had seen much, though remaining without expression of it), every moment of deep comradeship with earthy, dewy things, every illumined memory of",325982,325988,Flora
Gone to Earth,"force against weakness is the most cur-like thing on earth.

Chapter 22

Hazel was picking wimberry-flowers from their stalks. She sucked out the drop of honey from each",flower,"like a bee. The blossoms were like small, rose-coloured tulips upside down, very magical and clear of colour. The sky also was like a pink tulip",264271,264277,Flora
Gone to Earth,not even wonder whether it meant ill or well by her. She was barely conscious of it. When she found an unusually large globe of honey in a,flower,", she sang. Her song was as inconsequent as those of the woodlarks, who, with their hurried ripple of notes and their vacillating flights, were as",265503,265509,Flora
Gone to Earth,". He had the art of perpetual happiness in this, that he could earn as much as he needed by doing the work he loved. He played at",flower,"shows and country dances, revivals and weddings. He sold his honey, and sometimes his bees. He delighted in wreath-making, gardening, and carpentering, and",14641,14647,Flora
